time0,accel
0.0,0.0
0.0017137960582690678,0.0805152979066079
0.003446923438670453,0.2675216435473047
0.004951420759237678,0.8187759578875315
0.0061391818017907515,1.7222339489622345
0.006772654357819053,2.5734330954551723
0.007168574705336749,3.404260149992496
0.007564495052854436,4.285928860105983
0.00788123133086859,5.111795753123687
0.008197967608882745,5.952543130700256
0.00843551981739336,6.770969781438517
0.008752256095407506,7.673099157820467
0.009116502815123792,8.578948655342131
0.009385728651435816,9.412255790639271
0.009781648998953504,10.384137438390953
0.01012477996680217,11.55752564787744
0.010441516244816323,12.574358759400733
0.010758252522830478,13.622192880421686
0.011074988800844633,14.61422518434685
0.011286146319520735,15.457452642683236
0.011602882597534885,16.430884340909813
0.011976178925194422,17.6018367567929
0.012315539223066732,18.771017686418983
0.01271145957058442,19.97739982744227
0.013288372076967338,21.0402915816478
0.014057588752144572,22.097868877082306
0.015482902003208256,22.452971349510065
0.017224951532286096,22.358277356862665
0.018507733458243417,23.340389337748576
0.019204553269874556,24.48339655792735
0.019781465776257477,25.41409115020357
0.020369690292569468,26.42383831669883
0.02093529078902332,27.46547223582025
0.021342523146470078,28.362552876369723
0.022609468258526694,29.257411106887677
0.024113965579093923,28.980092985563136
0.02538091069115053,28.08261376060584
0.026885408011717758,27.326330042542438
0.0286274575407956,26.83256850945241
0.030369507069873437,27.045629992909067
0.032111556598951284,27.3601493256308
0.033853606128029116,27.19781676680668
0.0352789193790928,26.668303420166104
0.038287914020227264,25.3005549855498
0.04002996354930509,24.62755125209148
0.0416928290088794,23.861206297309288
0.04327651039895017,23.061380252269625
0.04493937585852447,22.229764081126905
0.0466814253876023,21.884807393625657
0.04842347491668015,21.54323263443324
0.049927972237247376,20.693523146838245
0.051194917349303995,19.889046950373935
0.0524618624613606,19.04271939108778
0.05372880757341721,18.21499243750022
0.05499575268547382,17.382615332488015
0.056262697797530445,16.531637621777207
0.057529642909587037,15.699260516765
0.05871740395214012,14.90740615988188
0.05982598092518965,14.094293967914645
0.06093455789823918,13.233351647008163
0.06196395080178517,12.413153510012895
0.06291415963582764,11.644328474470887
0.0638643684698701,10.776300208536377
0.06481457730391256,9.926872548300445
0.06568560206845148,8.958401011593502
0.06647744276348687,7.991169515266471
0.06700533656017711,7.217384318204843
0.06790275601455055,6.35431621378995
0.06869459670958593,5.53588956305169
0.06956562147412484,4.693902145095208
0.07043664623866377,3.7651119005452713
0.07116061487412469,2.811697997022911
0.07163571929114591,1.9932713462846507
0.07217869576774161,1.1287860528641431
0.07312890460178408,0.220174647223601
0.07455421785284776,0.0534938948595424
